turker    	 adjective     	 response 	 mean  	 onestdev 	 respdev          	 had_negative     logrespdev
T_5617971 	 notable       	 2500     	 2470  	 220      	 0.1363636364        noNeg            -1.99243016442354
T_9210712 	 notable       	 9800     	 9730  	 65       	 1.076923077         noNeg            0.0741079722251507
T_2831028 	 notable       	 1400     	 930   	 360      	 1.305555556         noNeg            0.266628663594374
T_9163086 	 notable       	 8710     	 8660  	 70       	 0.7142857143        noNeg            -0.336472236601213
T_4876852 	 notable       	 2150     	 2030  	 65       	 1.846153846         noNeg            0.613104472803076
T_2341603 	 notable       	 4200     	 3830  	 255      	 1.450980392         noNeg            0.372239460371736
T_6678527 	 notable       	 4500     	 3870  	 385      	 1.636363636         noNeg            0.492476484875572
T_8268152 	 notable       	 1710     	 1600  	 60       	 1.833333333         noNeg            0.606135803388497
T_8297042 	 notable       	 7800     	 7130  	 460      	 1.456521739         noNeg            0.376051222812319
T_2942381 	 notable       	 9850     	 9630  	 175      	 1.257142857         noNeg            0.228841572315211
T_7187565 	 notable       	 6500     	 6240  	 480      	 0.5416666667        noNeg            -0.61310447282487
T_5641237 	 notable       	 4080     	 3560  	 415      	 1.253012048         noNeg            0.225550291190929
T_296336  	 notable       	 420      	 330   	 75       	 1.2                 noNeg            0.182321556793955
T_4839933 	 notable       	 7000     	 6670  	 410      	 0.8048780488        noNeg            -0.217064505213585
T_1875806 	 notable       	 10000    	 9970  	 40       	 0.75                noNeg            -0.287682072451781
T_1017006 	 notable       	 10520    	 10230 	 195      	 1.487179487         noNeg            0.396881364296083
T_5355723 	 notable       	 8000     	 7550  	 385      	 1.168831169         noNeg            0.156004248621026
T_7611233 	 notable       	 8800     	 8040  	 415      	 1.831325301         noNeg            0.605039912937836
T_1246008 	 notable       	 4350     	 3740  	 400      	 1.525               noNeg            0.421994410059375
T_6688173 	 notable       	 1578     	 1290  	 305      	 0.9442622951        noNeg            -0.0573512964523682
T_5502786 	 notable       	 4790     	 4460  	 170      	 1.941176471         noNeg            0.663294217622385
T_1266716 	 notable       	 2700     	 2590  	 410      	 0.2682926829        noNeg            -1.31567679400594
T_1543323 	 notable       	 9300     	 8920  	 280      	 1.357142857         noNeg            0.305381649445919
T_217164  	 notable       	 4000     	 3700  	 185      	 1.621621622         noNeg            0.48342664981121
T_3884816 	 notable       	 4000     	 3850  	 445      	 0.3370786517        noNeg            -1.08743898802665
T_7123837 	 notable       	 3250     	 3060  	 260      	 0.7307692308        noNeg            -0.313657558812936
T_35103   	 notable       	 8640     	 8600  	 40       	 1                   noNeg            2.22044604925031e-16
T_3728488 	 notable       	 2400     	 2260  	 200      	 0.7                 noNeg            -0.356674943938732
T_1651081 	 notable       	 1450     	 1040  	 410      	 1                   noNeg            2.22044604925031e-16
T_4291661 	 notable       	 2810     	 2790  	 40       	 0.5                 noNeg            -0.693147180559945
T_4972816 	 notable       	 5260     	 5060  	 305      	 0.6557377049        noNeg            -0.421994410086875
T_9729131 	 notable       	 7500     	 7090  	 400      	 1.025               noNeg            0.0246926125903716
T_1938066 	 notable       	 3870     	 3820  	 210      	 0.2380952381        noNeg            -1.43508452526932
T_5564499 	 notable       	 9400     	 8930  	 410      	 1.146341463         noNeg            0.136575534644049
T_5485536 	 notable       	 7340     	 7290  	 75       	 0.6666666667        noNeg            -0.405465108058164
T_9120069 	 notable       	 9300     	 9280  	 315      	 0.06349206349       noNeg            -2.75684036530414
T_8244591 	 notable       	 10250    	 10130 	 150      	 0.8                 noNeg            -0.223143551314209
T_4393712 	 basic         	 650      	 550   	 155      	 0.6451612903        noNeg            -0.438254930966155
T_4290470 	 basic         	 9710     	 9660  	 215      	 0.2325581395        noNeg            -1.45861502284952
T_7800783 	 basic         	 3400     	 3200  	 380      	 0.5263157895        noNeg            -0.641853886122394
T_2142702 	 basic         	 2600     	 2500  	 275      	 0.3636363636        noNeg            -1.01160091177848
T_9020567 	 basic         	 1600     	 1550  	 275      	 0.1818181818        noNeg            -1.70474809233842
T_7579813 	 basic         	 1420     	 1350  	 290      	 0.2413793103        noNeg            -1.42138568111687
T_9988687 	 basic         	 1660     	 1560  	 300      	 0.3333333333        noNeg            -1.09861228876811
T_7123947 	 basic         	 3000     	 2960  	 45       	 0.8888888889        noNeg            -0.117783035643883
T_1929882 	 basic         	 6500     	 6410  	 215      	 0.4186046512        noNeg            -0.870828357708508
T_8660769 	 basic         	 9550     	 9500  	 55       	 0.9090909091        noNeg            -0.0953101797943246
T_6517834 	 basic         	 8450     	 8400  	 230      	 0.2173913043        noNeg            -1.52605630371505
T_7491533 	 basic         	 2530     	 2480  	 200      	 0.25                noNeg            -1.38629436111989
T_3000137 	 basic         	 5700     	 5450  	 360      	 0.6944444444        noNeg            -0.364643113651909
T_1878803 	 basic         	 3600     	 3530  	 290      	 0.2413793103        noNeg            -1.42138568111687
T_2656155 	 basic         	 7770     	 7760  	 15       	 0.6666666667        noNeg            -0.405465108058164
T_4949431 	 basic         	 4290     	 4190  	 255      	 0.3921568627        noNeg            -0.936093359285334
T_2084827 	 basic         	 3310     	 3230  	 160      	 0.5                 noNeg            -0.693147180559945
T_9125645 	 basic         	 9750     	 9700  	 75       	 0.6666666667        noNeg            -0.405465108058164
T_8096400 	 basic         	 5550     	 5450  	 125      	 0.8                 noNeg            -0.223143551314209
T_9214522 	 basic         	 1390     	 1290  	 185      	 0.5405405405        noNeg            -0.615185639165233
T_685489  	 basic         	 9830     	 9630  	 270      	 0.7407407407        noNeg            -0.300104592505338
T_6295475 	 basic         	 9160     	 9150  	 160      	 0.0625              noNeg            -2.77258872223978
T_7784562 	 basic         	 7630     	 7580  	 300      	 0.1666666667        noNeg            -1.79175946902805
T_8547399 	 basic         	 1800     	 1770  	 100      	 0.3                 noNeg            -1.20397280432594
T_2878766 	 basic         	 9850     	 9810  	 425      	 0.09411764706       noNeg            -2.36320971479798
T_1229446 	 basic         	 8785     	 8730  	 50       	 1.1                 noNeg            0.0953101798043251
T_5876294 	 basic         	 9300     	 9130  	 390      	 0.4358974359        noNeg            -0.830348302067547
T_7751708 	 basic         	 3000     	 2940  	 470      	 0.1276595745        noNeg            -2.058388132232
T_6731852 	 basic         	 1300     	 1140  	 360      	 0.4444444444        noNeg            -0.810930216316328
T_5041108 	 basic         	 9550     	 9470  	 75       	 1.066666667         noNeg            0.0645385214500714
T_322226  	 basic         	 6900     	 6750  	 495      	 0.303030303         noNeg            -1.19392246857243
T_951637  	 basic         	 1900     	 1870  	 415      	 0.07228915663       noNeg            -2.62708113852021
T_2872004 	 basic         	 10800    	 10680 	 430      	 0.2790697674        noNeg            -1.27629346605556
T_8731071 	 basic         	 3200     	 3120  	 195      	 0.4102564103        noNeg            -0.890972923783615
T_723482  	 basic         	 4000     	 3960  	 420      	 0.09523809524       noNeg            -2.35137525714348
T_3392083 	 basic         	 5600     	 5560  	 190      	 0.2105263158        noNeg            -1.55814461799655
T_8040065 	 basic         	 3000     	 2850  	 375      	 0.4                 noNeg            -0.916290731874154
T_2162627 	 basic         	 7200     	 7150  	 130      	 0.3846153846        noNeg            -0.955511445067436
T_5828551 	 basic         	 8200     	 7950  	 210      	 1.19047619          noNeg            0.174353386744778
T_4411108 	 basic         	 5500     	 5420  	 260      	 0.3076923077        noNeg            -1.17865499631665
T_6607470 	 basic         	 3126     	 2950  	 385      	 0.4571428571        noNeg            -0.782759339343382
T_3722440 	 basic         	 3900     	 3860  	 125      	 0.32                noNeg            -1.13943428318836
T_3120457 	 basic         	 3600     	 3540  	 200      	 0.3                 noNeg            -1.20397280432594
T_8249180 	 basic         	 4900     	 4740  	 310      	 0.5161290323        noNeg            -0.661398482164115
T_1871191 	 basic         	 1440     	 1420  	 465      	 0.04301075269       noNeg            -3.14630513199086
T_6363927 	 bold          	 10500    	 10190 	 265      	 1.169811321         noNeg            0.156842471702647
T_1624020 	 bold          	 4800     	 4580  	 395      	 0.5569620253        noNeg            -0.585258218578305
T_3134710 	 bold          	 1200     	 720   	 250      	 1.92                noNeg            0.65232518603969
T_3796733 	 bold          	 7000     	 6520  	 250      	 1.92                noNeg            0.65232518603969
T_8198894 	 bold          	 9300     	 8780  	 290      	 1.793103448         noNeg            0.583947888441107
T_3479305 	 bold          	 1850     	 1750  	 95       	 1.052631579         noNeg            0.0512932944375508
T_9210712 	 bold          	 8200     	 8010  	 190      	 1                   noNeg            2.22044604925031e-16
T_2831028 	 bold          	 6100     	 5520  	 295      	 1.966101695         noNeg            0.676052747243749
T_9163086 	 bold          	 6600     	 5950  	 460      	 1.413043478         noNeg            0.345745873221927
T_4876852 	 bold          	 1625     	 1530  	 60       	 1.583333333         noNeg            0.459532329167914
T_2341603 	 bold          	 1600     	 1030  	 395      	 1.443037975         noNeg            0.366750596146772
T_6678527 	 bold          	 6800     	 6310  	 310      	 1.580645161         noNeg            0.457833093441807
T_8268152 	 bold          	 8895     	 8550  	 210      	 1.642857143         noNeg            0.496436886400848
T_8297042 	 bold          	 2930     	 2750  	 120      	 1.5                 noNeg            0.405465108108165
T_2942381 	 bold          	 3270     	 2440  	 435      	 1.908045977         noNeg            0.646079669695936
T_7187565 	 bold          	 3900     	 3800  	 135      	 0.7407407407        noNeg            -0.300104592505338
T_5641237 	 bold          	 10710    	 10410 	 260      	 1.153846154         noNeg            0.143100843774007
T_296336  	 bold          	 2100     	 1570  	 385      	 1.376623377         noNeg            0.319633672531968
T_4839933 	 bold          	 6700     	 6430  	 270      	 1                   noNeg            2.22044604925031e-16
T_1875806 	 bold          	 5600     	 4900  	 395      	 1.772151899         noNeg            0.572194570292283
T_5926416 	 bold          	 4500     	 4410  	 230      	 0.3913043478        noNeg            -0.938269638659596
